entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,role,domain,mb_transferred
USR_035,service_account,2026-07-12 08:13:32,192.168.90.34.239,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,token,1489,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Forge_Sync_Service,OT,133.1
USR_013,user,2026-07-13 11:13:47,192.168.50.71.186,"Phoenix_Plant (33.4484, -112.0740)",GitHub_Enterprise,biometric,2474,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,93.55
USR_013,user,2026-07-13 11:18:14,192.168.50.46.78,"Phoenix_Plant (33.4484, -112.0740)",Workday,biometric,117,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,27.72
USR_028,user,2026-07-13 11:23:40,192.168.50.182.40,"Phoenix_Plant (33.4484, -112.0740)",GitHub_Enterprise,password,1843,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,IT_Analyst,IT,112.73
DEV_043,user,2026-07-13 11:25:52,192.168.50.10.117,"Phoenix_Plant (33.4484, -112.0740)",Access_Control_Gateway_03,certificate,420,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,SCADA_Specialist,OT,45.34
USR_018,edge_device,2026-07-13 11:35:08,192.168.50.113.226,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_Lighting_02,certificate,2920,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,27.0
USR_019,user,2026-07-13 11:38:19,10.300.27.148,"London_Office (51.5074, -0.1278)",Workday,password,2138,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,IT_Analyst,IT,31.66
USR_033,user,2026-07-13 11:42:40,192.168.50.86.24,"Phoenix_Plant (33.4484, -112.0740)",Access_Control_Gateway_03,certificate,3412,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HVAC_Engineer,OT,104.19
USR_005,user,2026-07-13 11:43:14,192.168.90.202.203,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,certificate,2620,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,102.57
DEV_044,service_account,2026-07-13 11:46:43,10.300.248.217,"London_Office (51.5074, -0.1278)",SCADA_HMI_Workstation_01,token,3355,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Forge_Sync_Service,OT,61.21
USR_015,user,2026-07-13 11:47:05,192.168.90.251.26,"Singapore_Facility (1.3521, 103.8198)",SCADA_HMI_Workstation_01,certificate,3174,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HVAC_Engineer,OT,72.11
USR_035,service_account,2026-07-13 11:47:47,192.168.90.205.155,"Singapore_Facility (1.3521, 103.8198)",Access_Control_Gateway_03,token,963,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Forge_Sync_Service,OT,40.72
USR_040,user,2026-07-13 11:51:58,192.168.90.199.124,"Singapore_Facility (1.3521, 103.8198)",AWS_Console,biometric,1964,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Finance_Manager,IT,125.6
DEV_049,user,2026-07-13 12:01:15,10.300.215.6,"London_Office (51.5074, -0.1278)",Active_Directory,biometric,2604,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Finance_Manager,IT,43.4
DEV_042,user,2026-07-13 12:04:40,10.200.233.180,"Houston_Hub (29.7604, -95.3698)",SCADA_HMI_Workstation_01,certificate,1297,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,HVAC_Engineer,OT,26.33
USR_028,user,2026-07-13 12:07:34,192.168.50.166.39,"Phoenix_Plant (33.4484, -112.0740)",Active_Directory,password,1148,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,IT_Analyst,IT,20.0
USR_013,user,2026-07-13 12:09:01,192.168.50.63.252,"Phoenix_Plant (33.4484, -112.0740)",Corporate_VPN,biometric,2006,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,128.96
USR_006,user,2026-07-13 12:15:07,10.100.196.107,"Atlanta_HQ (33.7490, -84.3880)",Access_Control_Gateway_03,certificate,2543,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HVAC_Engineer,OT,120.7
USR_007,user,2026-07-13 12:15:24,10.200.92.148,"Houston_Hub (29.7604, -95.3698)",Access_Control_Gateway_03,certificate,1271,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,SCADA_Specialist,OT,13.07
USR_003,user,2026-07-13 12:19:31,192.168.50.25.61,"Phoenix_Plant (33.4484, -112.0740)",Corporate_VPN,password,2261,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HR_Specialist,IT,64.41
USR_038,user,2026-07-13 12:20:01,192.168.50.68.14,"Phoenix_Plant (33.4484, -112.0740)",Active_Directory,token,579,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Software_Engineer,IT,83.65
DEV_048,user,2026-07-13 12:20:38,192.168.50.7.24,"Phoenix_Plant (33.4484, -112.0740)",Workday,password,997,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HR_Specialist,IT,92.2
USR_021,user,2026-07-13 12:21:48,10.100.72.193,"Atlanta_HQ (33.7490, -84.3880)",GitHub_Enterprise,password,3467,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HR_Specialist,IT,45.32
USR_027,edge_device,2026-07-13 12:21:52,10.200.103.107,"Houston_Hub (29.7604, -95.3698)",SCADA_HMI_Workstation_01,certificate,3048,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_HVAC_Gateway_01,OT,53.76
USR_018,edge_device,2026-07-13 12:28:04,192.168.50.74.61,"Phoenix_Plant (33.4484, -112.0740)",Industrial_PLC_Substation_01,certificate,1172,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,54.76
USR_031,user,2026-07-13 12:28:49,10.100.132.152,"Atlanta_HQ (33.7490, -84.3880)",Workday,biometric,506,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Finance_Manager,IT,80.54
DEV_050,user,2026-07-13 12:33:24,192.168.90.233.114,"Singapore_Facility (1.3521, 103.8198)",SCADA_HMI_Workstation_01,certificate,1277,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,148.6
USR_009,edge_device,2026-07-13 12:34:16,10.300.29.170,"London_Office (51.5074, -0.1278)",BMS_Controller_HVAC_01,certificate,165,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,BMS_HVAC_Gateway_01,OT,12.08
USR_026,service_account,2026-07-13 12:35:53,10.100.78.74,"Atlanta_HQ (33.7490, -84.3880)",Honeywell_Forge_Gateway,token,920,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Forge_Sync_Service,OT,120.01
USR_025,user,2026-07-13 12:38:33,192.168.90.117.130,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,certificate,2539,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,SCADA_Specialist,OT,23.88
USR_023,user,2026-07-13 12:41:32,192.168.50.174.252,"Phoenix_Plant (33.4484, -112.0740)",SCADA_HMI_Workstation_01,certificate,3515,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_Operator,OT,56.36
USR_026,service_account,2026-07-13 12:45:12,10.100.152.177,"Atlanta_HQ (33.7490, -84.3880)",Honeywell_Forge_Gateway,token,3462,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Forge_Sync_Service,OT,24.27
USR_027,edge_device,2026-07-13 12:51:42,10.200.208.64,"Houston_Hub (29.7604, -95.3698)",Industrial_PLC_Substation_01,certificate,1152,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,BMS_HVAC_Gateway_01,OT,120.23
USR_008,service_account,2026-07-13 12:52:04,192.168.50.126.19,"Phoenix_Plant (33.4484, -112.0740)",SCADA_HMI_Workstation_01,token,2423,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Forge_Sync_Service,OT,31.24
DEV_050,user,2026-07-13 12:52:10,192.168.90.28.149,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_Lighting_02,certificate,165,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,90.61
USR_040,user,2026-07-13 12:52:46,192.168.90.110.213,"Singapore_Facility (1.3521, 103.8198)",AWS_Console,biometric,2304,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Finance_Manager,IT,135.61
USR_030,user,2026-07-13 12:57:18,192.168.90.140.41,"Singapore_Facility (1.3521, 103.8198)",Jira_Cloud,password,362,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HR_Specialist,IT,142.33
DEV_047,user,2026-07-13 12:57:19,10.200.80.171,"Houston_Hub (29.7604, -95.3698)",AWS_Console,token,1732,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Software_Engineer,IT,66.34
USR_022,user,2026-07-13 13:01:31,10.200.47.125,"Houston_Hub (29.7604, -95.3698)",Workday,biometric,928,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Finance_Manager,IT,121.7
USR_015,user,2026-07-13 13:01:42,192.168.90.103.85,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,1201,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HVAC_Engineer,OT,145.36
USR_017,service_account,2026-07-13 13:02:45,10.200.1.134,"Houston_Hub (29.7604, -95.3698)",SCADA_HMI_Workstation_01,token,3363,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Forge_Sync_Service,OT,106.16
USR_013,user,2026-07-13 13:07:54,192.168.50.24.170,"Phoenix_Plant (33.4484, -112.0740)",GitHub_Enterprise,biometric,928,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,Finance_Manager,IT,145.95
DEV_047,user,2026-07-13 13:08:05,10.200.84.192,"Houston_Hub (29.7604, -95.3698)",Workday,token,1761,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Software_Engineer,IT,38.11
DEV_046,user,2026-07-13 13:10:19,10.100.4.142,"Atlanta_HQ (33.7490, -84.3880)",AWS_Console,password,1731,login -> authenticate -> select_dashboard -> view_logs -> logout,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,41.46
USR_022,user,2026-07-13 13:15:08,10.200.53.18,"Houston_Hub (29.7604, -95.3698)",AWS_Console,biometric,3458,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Finance_Manager,IT,39.0
USR_006,user,2026-07-13 13:15:46,10.100.126.143,"Atlanta_HQ (33.7490, -84.3880)",SCADA_HMI_Workstation_01,certificate,3165,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HVAC_Engineer,OT,106.69
USR_037,user,2026-07-13 13:18:30,10.200.113.88,"Houston_Hub (29.7604, -95.3698)",GitHub_Enterprise,password,815,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,IT_Analyst,IT,45.35
USR_015,user,2026-07-13 13:21:49,192.168.90.202.231,"Singapore_Facility (1.3521, 103.8198)",BMS_Controller_HVAC_01,certificate,2501,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HVAC_Engineer,OT,48.82
DEV_050,user,2026-07-13 13:25:55,192.168.90.212.253,"Singapore_Facility (1.3521, 103.8198)",Access_Control_Gateway_03,certificate,64,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,BMS_Operator,OT,74.68
USR_030,user,2026-07-13 13:28:28,192.168.90.55.131,"Singapore_Facility (1.3521, 103.8198)",Jira_Cloud,password,1998,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HR_Specialist,IT,102.24
USR_034,user,2026-07-13 13:32:58,10.300.213.43,"London_Office (51.5074, -0.1278)",BMS_Controller_Lighting_02,certificate,1112,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,SCADA_Specialist,OT,145.43
USR_022,user,2026-07-13 13:34:29,10.200.16.53,"Houston_Hub (29.7604, -95.3698)",GitHub_Enterprise,biometric,3471,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Finance_Manager,IT,64.53
DEV_049,user,2026-07-13 13:43:52,10.300.148.11,"London_Office (51.5074, -0.1278)",Workday,biometric,3185,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Finance_Manager,IT,75.87
DEV_043,user,2026-07-13 13:47:44,192.168.50.108.151,"Phoenix_Plant (33.4484, -112.0740)",Access_Control_Gateway_03,certificate,3100,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,SCADA_Specialist,OT,133.96
USR_012,user,2026-07-13 13:51:44,10.200.119.13,"Houston_Hub (29.7604, -95.3698)",AWS_Console,password,2343,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,HR_Specialist,IT,138.45
USR_018,edge_device,2026-07-13 13:52:00,192.168.50.186.77,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_Lighting_02,certificate,3490,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_HVAC_Gateway_01,OT,91.19
USR_021,user,2026-07-13 13:54:15,10.100.72.226,"Atlanta_HQ (33.7490, -84.3880)",Corporate_VPN,password,1906,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HR_Specialist,IT,115.07
USR_002,user,2026-07-13 14:02:20,10.200.76.92,"Houston_Hub (29.7604, -95.3698)",Corporate_VPN,token,1595,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Software_Engineer,IT,30.38
DEV_043,user,2026-07-13 14:07:26,192.168.50.224.171,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_Lighting_02,certificate,3133,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,SCADA_Specialist,OT,131.53
USR_030,user,2026-07-13 14:08:51,192.168.90.171.136,"Singapore_Facility (1.3521, 103.8198)",GitHub_Enterprise,password,2349,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,HR_Specialist,IT,54.42
USR_024,user,2026-07-13 14:27:04,10.300.236.85,"London_Office (51.5074, -0.1278)",Industrial_PLC_Substation_01,certificate,2612,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,HVAC_Engineer,OT,102.87
USR_006,user,2026-07-13 14:27:06,10.100.190.96,"Atlanta_HQ (33.7490, -84.3880)",Industrial_PLC_Substation_01,certificate,3385,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,HVAC_Engineer,OT,87.89
DEV_042,user,2026-07-13 14:27:08,10.200.47.13,"Houston_Hub (29.7604, -95.3698)",SCADA_HMI_Workstation_01,certificate,1125,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,HVAC_Engineer,OT,55.83
USR_010,user,2026-07-13 14:28:34,192.168.90.89.86,"Singapore_Facility (1.3521, 103.8198)",GitHub_Enterprise,password,2320,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,IT_Analyst,IT,62.81
USR_031,user,2026-07-13 14:35:33,10.100.109.191,"Atlanta_HQ (33.7490, -84.3880)",Workday,biometric,2314,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,Finance_Manager,IT,59.25
USR_020,user,2026-07-13 14:38:47,192.168.90.236.74,"Singapore_Facility (1.3521, 103.8198)",AWS_Console,token,1858,login -> authenticate -> select_dashboard -> view_logs -> logout,Honeywell-Firmware v3.4 | MAC: 90:b1:1c:00:44:fe | Protocol: MQTT/TLS,normal,Software_Engineer,IT,75.62
DEV_044,service_account,2026-07-13 14:38:51,10.300.204.252,"London_Office (51.5074, -0.1278)",Honeywell_Forge_Gateway,token,2378,login -> authenticate -> select_dashboard -> view_logs -> logout,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Forge_Sync_Service,OT,58.61
USR_001,user,2026-07-13 14:46:09,10.100.223.168,"Atlanta_HQ (33.7490, -84.3880)",GitHub_Enterprise,password,692,login -> authenticate -> select_dashboard -> view_logs -> logout,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,75.73
USR_023,user,2026-07-13 14:46:50,192.168.50.112.156,"Phoenix_Plant (33.4484, -112.0740)",BMS_Controller_Lighting_02,certificate,2154,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,BMS_Operator,OT,63.93
USR_029,user,2026-07-13 14:50:01,10.300.76.57,"London_Office (51.5074, -0.1278)",Corporate_VPN,token,1716,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,Software_Engineer,IT,52.87
DEV_047,user,2026-07-13 14:50:58,10.200.134.78,"Houston_Hub (29.7604, -95.3698)",Jira_Cloud,token,1936,login -> authenticate -> select_dashboard -> view_logs -> logout,Windows 11 Enterprise | MAC: 00:1a:2b:3c:4d:5e | Protocol: RDP/SSH,normal,Software_Engineer,IT,18.52
USR_016,user,2026-07-13 14:55:10,10.100.226.106,"Atlanta_HQ (33.7490, -84.3880)",BMS_Controller_HVAC_01,certificate,161,connect_vpn -> fetch_repo -> git_pull -> build_code -> disconnect,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,SCADA_Specialist,OT,113.12
DEV_048,user,2026-07-13 14:56:08,192.168.50.71.198,"Phoenix_Plant (33.4484, -112.0740)",Corporate_VPN,password,3295,ssh_connect -> check_service_status -> update_config -> service_restart -> exit,Windows 10 IoT | MAC: 70:85:c2:14:99:aa | Protocol: Modbus/BACnet,normal,HR_Specialist,IT,57.58
USR_039,user,2026-07-13 15:09:04,10.300.71.160,"London_Office (51.5074, -0.1278)",Active_Directory,password,2653,token_auth -> sync_telemetry_batch -> push_forge_cloud -> close_session,Ubuntu 22.04 LTS | MAC: 08:00:27:11:22:33 | Protocol: OPC-UA,normal,HR_Specialist,IT,86.77
USR_001,user,2026-07-13 15:16:34,10.100.117.95,"Atlanta_HQ (33.7490, -84.3880)",Corporate_VPN,password,2815,modbus_read -> check_temperature -> setpoint_verify -> log_telemetry,macOS 14.2 | MAC: a4:83:e7:91:02:11 | Protocol: HTTPS/TLS1.3,normal,IT_Analyst,IT,91.84
